CT0500177;2003;Camioneta;CHEVROLET;S10;BASE RC 2P 2.2;2.200;;Bencina;Mecánica;;;;1.569.971;32.333
CT0500178;2002;Camioneta;CHEVROLET;S10;DC 2.2L 4P 113HP 2WD;2.200;;Bencina;Mecánica;;;;1.617.187;32.333
CT0500178;2003;Camioneta;CHEVROLET;S10;DC 2.2L 4P 113HP 2WD;2.200;;Bencina;Mecánica;;;;1.721.615;32.333
CT0500179;2002;Camioneta;CHEVROLET;S10;DC 4.3L 4P 4WD E;4.300;;Bencina;Automática;;;;2.027.768;32.333
CT0500179;2003;Camioneta;CHEVROLET;S10;DC 4.3L 4P 4WD E;4.300;;Bencina;Automática;;;;2.158.709;32.333
CT0500180;2002;Camioneta;CHEVROLET;S10;LS EC 3P 2.2;2.200;;Bencina;Mecánica;;;;1.642.325;32.333
CT0500180;2003;Camioneta;CHEVROLET;S10;LS EC 3P 2.2;2.200;;Bencina;Mecánica;;;;1.748.376;32.333
CT0500181;2002;Camioneta;CHEVROLET;S10;OFF ROAD EC 4.3 4WD;4.300;;Bencina;Automática;;;;2.170.215;32.333
CT0500181;2003;Camioneta;CHEVROLET;S10;OFF ROAD EC 4.3 4WD;4.300;;Bencina;Automática;;;;2.310.353;32.333
CT0500181;2004;Camioneta;CHEVROLET;S10;OFF ROAD EC 4.3 4WD;4.300;;Bencina;Automática;;;;2.569.042;32.333
CT0500182;2002;Camioneta;CHEVROLET;SILVERADO;ADV EC 5.3 4WD;5.300;;Bencina;Automática;;;;2.295.903;32.333
CT0500182;2003;Camioneta;CHEVROLET;SILVERADO;ADV EC 5.3 4WD;5.300;;Bencina;Automática;;;;2.444.159;32.333
CT0500182;2004;Camioneta;CHEVROLET;SILVERADO;ADV EC 5.3 4WD;5.300;;Bencina;Automática;;;;2.711.767;32.333
CT0500183;2002;Camioneta;CHEVROLET;SILVERADO;STYLE RC 4.3;4.300;;Bencina;Automática;;;;1.876.943;32.333
CT0500183;2003;Camioneta;CHEVROLET;SILVERADO;STYLE RC 4.3;4.300;;Bencina;Automática;;;;1.998.144;32.333
CT0500184;2002;Camioneta;CHEVROLET;SILVERADO;WORK RC 4.3;4.300;;Bencina;Mecánica;;;;1.751.255;32.333
CT0500184;2003;Camioneta;CHEVROLET;SILVERADO;WORK RC 4.3;4.300;;Bencina;Mecánica;;;;1.864.339;32.333
CT0500185;2003;Camioneta;CHEVROLET;CORSA;P/U RC 1.6 DH;1.600;;Bencina;Mecánica;;;;1.238.766;32.333
CT0500185;2004;Camioneta;CHEVROLET;CORSA;P/U RC 1.6 DH;1.600;;Bencina;Mecánica;;;;1.320.203;32.333
CT0500185;2005;Camioneta;CHEVROLET;CORSA;P/U RC 1.6 DH;1.600;;Bencina;Mecánica;;;;1.462.927;32.333
CT0500186;2003;Camioneta;CHEVROLET;CORSA;P/U RC 1.7D DH;1.700;;Diésel;Mecánica;;;;1.414.537;32.333
CT0500187;2004;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;4.532.930;51.859
CT0500187;2005;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;4.789.280;56.986
CT0500187;2006;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;5.417.930;69.559
CT0500187;2007;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;6.420.330;89.607
CT0500187;2008;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;7.312.067;107.442
CT0500187;2009;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;7.867.193;119.617
CT0500187;2010;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;8.508.660;138.861
CT0500187;2011;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;9.256.527;161.297
CT0500187;2012;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;10.146.060;187.983
CT0500187;2013;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;10.941.093;211.834
CT0500187;2014;Camioneta;CHEVROLET;AVALANCHE;LT CC 5.3 4WD;5.300;;Bencina;Automática;;;;11.743.993;235.921
CT0500188;2004;Camioneta;CHEVROLET;LUV;CARGO RC 2.5D;2.500;;Diésel;Mecánica;;;;1.729.361;32.333
CT0500188;2005;Camioneta;CHEVROLET;LUV;CARGO RC 2.5D;2.500;;Diésel;Mecánica;;;;1.837.579;32.333
CT0500189;2004;Camioneta;CHEVROLET;LUV;GLX 3.2 4WD AC;3.200;;Bencina;Mecánica;;;;1.997.999;32.333
CT0500190;2004;Camioneta;CHEVROLET;LUV;GLX CC 2.2;2.200;;Bencina;Mecánica;;;;1.746.151;32.333
CT0500191;2004;Camioneta;CHEVROLET;LUV;GLX CC 2.5D 4WD AC;2.500;;Diésel;Mecánica;;;;2.417.747;32.333
CT0500192;2004;Camioneta;CHEVROLET;LUV;GLX CC 2.5D AC;2.500;;Diésel;Mecánica;;;;2.249.848;32.333
CT0500193;2004;Camioneta;CHEVROLET;LUV;GLX CC 2.8D;2.800;;Diésel;Mecánica;;;;1.754.546;32.333
CT0500193;2005;Camioneta;CHEVROLET;LUV;GLX CC 2.8D;2.800;;Diésel;Mecánica;;;;1.864.339;32.333
CT0500194;2004;Camioneta;CHEVROLET;LUV;GLX CC 2.8D 4WD;2.800;;Diésel;Mecánica;;;;1.914.050;32.333
CT0500194;2005;Camioneta;CHEVROLET;LUV;GLX CC 2.8D 4WD;2.800;;Diésel;Mecánica;;;;2.033.825;32.333
CT0500195;2004;Camioneta;CHEVROLET;LUV;GLX CC 2.8D 4WD AC;2.800;;Diésel;Mecánica;;;;1.939.236;32.333
CT0500195;2005;Camioneta;CHEVROLET;LUV;GLX CC 2.8D 4WD AC;2.800;;Diésel;Mecánica;;;;2.060.587;32.333
CT0500196;2004;Camioneta;CHEVROLET;LUV;GLX CC 2.8D AC;2.800;;Diésel;Mecánica;;;;1.872.075;32.333
CT0500196;2005;Camioneta;CHEVROLET;LUV;GLX CC 2.8D AC;2.800;;Diésel;Mecánica;;;;1.989.223;32.333
CT0500197;2004;Camioneta;CHEVROLET;LUV;GLX CC 3.2 4WD;3.200;;Bencina;Mecánica;;;;1.997.999;32.333
CT0500198;2004;Camioneta;CHEVROLET;LUV;LX CC 2.2;2.200;;Bencina;Mecánica;;;;1.620.226;32.333
CT0500199;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.2;2.200;;Bencina;Mecánica;;;;1.595.041;32.333
CT0500199;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.2;2.200;;Bencina;Mecánica;;;;1.694.854;32.333
CT0500200;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.2 AC;2.200;;Bencina;Mecánica;;;;1.720.967;32.333
CT0500201;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.5 TDI 2WD;2.500;;Diésel;Mecánica;;;;2.174.293;32.333
CT0500202;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.5 TDI 4WD;2.500;;Diésel;Mecánica;;;;2.325.403;32.333
CT0500203;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.5D 4WD AC;2.500;;Diésel;Mecánica;;;;2.325.403;32.333
CT0500204;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.5D AC;2.500;;Diésel;Mecánica;;;;2.157.504;32.333
CT0500205;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.8D;2.800;;Diésel;Mecánica;;;;1.838.496;32.333
CT0500205;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.8D;2.800;;Diésel;Mecánica;;;;1.953.542;32.333
CT0500206;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.8D 2WD;2.800;;Diésel;Mecánica;;;;2.023.184;32.333
CT0500207;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.8D 2WD AC;2.800;;Diésel;Mecánica;;;;2.031.580;32.333
CT0500208;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.8D 4WD;2.800;;Diésel;Mecánica;;;;2.191.084;32.333
CT0500209;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.8D 4WD AC;2.800;;Diésel;Mecánica;;;;2.224.664;32.333
CT0500210;2004;Camioneta;CHEVROLET;LUV;WORK CC 2.8D AC;2.800;;Diésel;Mecánica;;;;2.031.580;32.333
CT0500211;2004;Camioneta;CHEVROLET;S10;APACHE CC 2.8D 4WD;2.800;;Diésel;Mecánica;;;;2.031.580;32.333
CT0500211;2005;Camioneta;CHEVROLET;S10;APACHE CC 2.8D 4WD;2.800;;Diésel;Mecánica;;;;2.158.709;32.333
CT0500212;2004;Camioneta;CHEVROLET;S10;APACHE CC 2.8D AC;2.800;;Diésel;Mecánica;;;;2.014.790;32.333
CT0500212;2005;Camioneta;CHEVROLET;S10;APACHE CC 2.8D AC;2.800;;Diésel;Mecánica;;;;2.140.869;32.333
CT0500212;2006;Camioneta;CHEVROLET;S10;APACHE CC 2.8D AC;2.800;;Diésel;Mecánica;;;;2.301.433;32.333
CT0500213;2004;Camioneta;CHEVROLET;S10;BASE RC 2P 2.2;2.200;;Bencina;Mecánica;;;;1.746.151;32.333
CT0500214;2004;Camioneta;CHEVROLET;SILVERADO;ADV II EC 4WD;5.300;;Bencina;Automática;;;;2.686.386;32.333
CT0500214;2005;Camioneta;CHEVROLET;SILVERADO;ADV II EC 4WD;5.300;;Bencina;Automática;;;;2.854.492;32.333
CT0500214;2006;Camioneta;CHEVROLET;SILVERADO;ADV II EC 4WD;5.300;;Bencina;Automática;;;;4.004.930;41.299
CT0500214;2007;Camioneta;CHEVROLET;SILVERADO;ADV II EC 4WD;5.300;;Bencina;Automática;;;;4.554.480;52.290
CT0500215;2004;Camioneta;CHEVROLET;SILVERADO;STYLE II RC 4.3;4.300;;Bencina;Automática;;;;2.199.479;32.333
CT0500215;2005;Camioneta;CHEVROLET;SILVERADO;STYLE II RC 4.3;4.300;;Bencina;Automática;;;;2.337.114;32.333
CT0500216;2005;Camioneta;CHEVROLET;LUV;D-MAX CC 2.4 AC;2.400;;Bencina;Mecánica;;;;1.998.863;32.333
CT0500217;2005;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD AC;3.000;;Diésel;Mecánica;;;;2.443.988;32.333
CT0500218;2005;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D AC;3.000;;Diésel;Mecánica;;;;2.334.806;32.333
CT0500218;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D AC;3.000;;Diésel;Mecánica;;;;2.479.839;32.333
CT0500219;2005;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D AC W/T;3.000;;Diésel;Mecánica;;;;2.032.458;32.333
CT0500219;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D AC W/T;3.000;;Diésel;Mecánica;;;;2.158.709;32.333
CT0500220;2005;Camioneta;CHEVROLET;LUV;D-MAX CC 3.5 4WD AC;3.500;;Bencina;Mecánica;;;;2.225.625;32.333
CT0500221;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.2 AC;2.200;;Bencina;Mecánica;;;;1.788.898;32.333
CT0500222;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.5D 4WD AC;2.500;;Diésel;Mecánica;;;;2.343.204;32.333
CT0500223;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.5D AC;2.500;;Diésel;Mecánica;;;;2.158.436;32.333
CT0500224;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.8D 4WD;2.800;;Diésel;Mecánica;;;;2.192.031;32.333
CT0500225;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.8D 4WD AC;2.800;;Diésel;Mecánica;;;;2.225.625;32.333
CT0500226;2005;Camioneta;CHEVROLET;LUV;WORK CC 2.8D AC;2.800;;Diésel;Mecánica;;;;2.040.855;32.333
CT0500227;2005;Camioneta;CHEVROLET;LUV;WORK CC 3.2 4WD AC;3.200;;Bencina;Mecánica;;;;2.099.645;32.333
CT0500228;2005;Camioneta;CHEVROLET;MONTANA;RC 1.7D DH;1.700;;Diésel;Mecánica;;;;1.704.913;32.333
CT0500229;2005;Camioneta;CHEVROLET;MONTANA;RC 1.7D DH AC;1.700;;Diésel;Mecánica;;;;1.746.905;32.333
CT0500230;2005;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH;1.800;;Bencina;Mecánica;;;;1.419.361;32.333
CT0500231;2005;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH AC;1.800;;Bencina;Mecánica;;;;1.478.151;32.333
CT0500232;2005;Camioneta;CHEVROLET;MONTANA;SPORT RC 1.8L 2AB;1.800;;Bencina;Mecánica;;;;1.620.926;32.333
CT0500232;2006;Camioneta;CHEVROLET;MONTANA;SPORT RC 1.8L 2AB;1.800;;Bencina;Mecánica;;;;1.721.615;32.333
CT0500232;2007;Camioneta;CHEVROLET;MONTANA;SPORT RC 1.8L 2AB;1.800;;Bencina;Mecánica;;;;2.290.423;32.333
CT0500232;2008;Camioneta;CHEVROLET;MONTANA;SPORT RC 1.8L 2AB;1.800;;Bencina;Mecánica;;;;2.003.114;32.333
CT0500233;2005;Camioneta;CHEVROLET;S10;APACHE CC 2.4 DBA;2.400;;Bencina;Mecánica;;;;2.192.031;32.333
CT0500234;2005;Camioneta;CHEVROLET;SILVERADO;WORK II RC 4.3;4.300;;Bencina;Mecánica;;;;1.923.276;32.333
CT0500234;2006;Camioneta;CHEVROLET;SILVERADO;WORK II RC 4.3;4.300;;Bencina;Mecánica;;;;2.042.746;32.333
CT0500235;2006;Camioneta;CHEVROLET;COLORADO;CC 2.8 2WD AT;2.800;;Bencina;Automática;;;;2.361.929;32.333
CT0500236;2006;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;2.403.808;32.333
CT0500236;2007;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;2.933.341;32.333
CT0500236;2008;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;2.848.377;32.333
CT0500236;2009;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;3.257.756;32.578
CT0500236;2010;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;3.379.796;33.798
CT0500236;2011;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;3.655.500;36.555
CT0500236;2012;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;4.130.830;43.817
CT0500236;2013;Camioneta;CHEVROLET;COLORADO;CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;4.567.930;52.559
CT0500237;2006;Camioneta;CHEVROLET;COLORADO;CC 3.5 4WD AT;3.500;;Bencina;Automática;;;;2.814.214;32.333
CT0500238;2006;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;2.914.722;32.333
CT0500238;2007;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;4.106.980;43.340
CT0500238;2008;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;4.688.131;54.963
CT0500238;2009;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;4.847.714;58.155
CT0500238;2010;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;5.029.317;61.787
CT0500238;2011;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;5.258.924;66.379
CT0500238;2012;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;5.536.581;71.932
CT0500238;2013;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;5.953.630;80.273
CT0500239;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 2.4 AC;2.400;;Bencina;Mecánica;;;;2.219.544;32.333
CT0500240;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 2.4 AC BU;2.400;;Bencina;Mecánica;;;;2.127.412;32.333
CT0500241;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD;3.000;;Diésel;Automática;;;;2.487.564;32.333
CT0500242;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD AC;3.000;;Diésel;Automática;;;;2.663.453;32.333
CT0500243;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD AC BU;3.000;;Diésel;Mecánica;;;;2.512.692;32.333
CT0500243;2007;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD AC BU;3.000;;Diésel;Mecánica;;;;3.052.913;32.333
CT0500243;2008;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD AC BU;3.000;;Diésel;Mecánica;;;;4.037.633;41.953
CT0500243;2009;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD AC BU;3.000;;Diésel;Mecánica;;;;4.187.488;44.950
CT0500243;2010;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD AC BU;3.000;;Diésel;Mecánica;;;;4.372.135;48.643
CT0500244;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD BU;3.000;;Diésel;Automática;;;;2.512.692;32.333
CT0500245;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD DAB;3.000;;Diésel;Automática;;;;2.655.077;32.333
CT0500246;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D HR DAB;3.000;;Diésel;Mecánica;;;;2.470.814;32.333
CT0500246;2007;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D HR DAB;3.000;;Diésel;Mecánica;;;;3.006.947;32.333
CT0500246;2008;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D HR DAB;3.000;;Diésel;Mecánica;;;;3.595.249;35.952
CT0500246;2009;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D HR DAB;3.000;;Diésel;Mecánica;;;;3.728.685;37.287
CT0500246;2010;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D HR DAB;3.000;;Diésel;Mecánica;;;;3.893.101;39.062
CT0500247;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D W/T BU;3.000;;Diésel;Mecánica;;;;2.127.412;32.333
CT0500248;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D W/T JA;3.000;;Diésel;Mecánica;;;;2.144.164;32.333
CT0500249;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D WT HR;3.000;;Diésel;Mecánica;;;;2.303.300;32.333
CT0500249;2007;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D WT HR;3.000;;Diésel;Mecánica;;;;2.822.982;32.333
CT0500249;2008;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D WT HR;3.000;;Diésel;Mecánica;;;;3.472.364;34.724
CT0500249;2009;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D WT HR;3.000;;Diésel;Mecánica;;;;3.601.240;36.012
CT0500249;2010;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D WT HR;3.000;;Diésel;Mecánica;;;;3.760.036;37.600
CT0500249;2011;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D WT HR;3.000;;Diésel;Mecánica;;;;3.949.047;40.181
CT0500250;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.5 4WD AC;3.500;;Bencina;Automática;;;;2.378.682;32.333
CT0500251;2006;Camioneta;CHEVROLET;LUV;D-MAX CC 3.5 4WD BU;3.500;;Bencina;Automática;;;;2.244.672;32.333
CT0500252;2006;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH;1.800;;Bencina;Mecánica;;;;1.633.251;32.333
CT0500252;2007;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH;1.800;;Bencina;Mecánica;;;;1.924.116;32.333
CT0500252;2008;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH;1.800;;Bencina;Mecánica;;;;1.682.756;32.333
CT0500253;2006;Camioneta;CHEVROLET;S10;APACHE 2.8D 4WD DAB;2.800;;Diésel;Automática;;;;2.881.221;32.333
CT0500254;2006;Camioneta;CHEVROLET;S10;APACHE CC 2.4 DAB AC;2.400;;Bencina;Mecánica;;;;2.311.676;32.333
CT0500254;2007;Camioneta;CHEVROLET;S10;APACHE CC 2.4 DAB AC;2.400;;Bencina;Mecánica;;;;2.832.195;32.333
CT0500254;2008;Camioneta;CHEVROLET;S10;APACHE CC 2.4 DAB AC;2.400;;Bencina;Mecánica;;;;2.865.170;32.333
CT0500255;2006;Camioneta;CHEVROLET;S10;APACHE CC 2.4 DBA;2.400;;Bencina;Mecánica;;;;2.403.808;32.333
CT0500256;2006;Camioneta;CHEVROLET;S10;APACHE CC 2.8D 4WD;2.800;;Diésel;Automática;;;;2.830.966;32.333
CT0500257;2006;Camioneta;CHEVROLET;SILVERADO;ADV II4P5.3 4WD;5.300;;Bencina;Automática;;;;4.267.980;46.560
CT0500258;2006;Camioneta;CHEVROLET;SILVERADO;STYLE II RC 4.3;4.300;;Bencina;Mecánica;;;;2.688.581;32.333
CT0500259;2007;Camioneta;CHEVROLET;LUV;D-MAX CC 2.4 AC BU;2.400;;Bencina;Mecánica;;;;2.912.465;32.333
CT0500259;2008;Camioneta;CHEVROLET;LUV;D-MAX CC 2.4 AC BU;2.400;;Bencina;Mecánica;;;;2.693.114;32.333
CT0500260;2007;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD DAB;3.000;;Diésel;Mecánica;;;;3.970.780;40.616
CT0500260;2008;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD DAB;3.000;;Diésel;Mecánica;;;;4.339.577;47.992
CT0500260;2009;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD DAB;3.000;;Diésel;Mecánica;;;;4.500.639;51.213
CT0500260;2010;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD DAB;3.000;;Diésel;Mecánica;;;;4.699.095;55.182
CT0500260;2011;Camioneta;CHEVROLET;LUV;D-MAX CC 3.0D 4WD DAB;3.000;;Diésel;Mecánica;;;;4.963.980;60.480
CT0500261;2007;Camioneta;CHEVROLET;LUV;D-MAX CC 3.5 4WD DAB;3.500;;Bencina;Mecánica;;;;3.360.024;33.600
CT0500261;2008;Camioneta;CHEVROLET;LUV;D-MAX CC 3.5 4WD DAB;3.500;;Bencina;Mecánica;;;;3.478.429;34.784
CT0500261;2009;Camioneta;CHEVROLET;LUV;D-MAX CC 3.5 4WD DAB;3.500;;Bencina;Mecánica;;;;3.596.834;35.968
CT0500261;2010;Camioneta;CHEVROLET;LUV;D-MAX CC 3.5 4WD DAB;3.500;;Bencina;Mecánica;;;;3.731.577;37.316
CT0500262;2007;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH II;1.800;;Bencina;Mecánica;;;;2.105.344;32.333
CT0500262;2008;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH II;1.800;;Bencina;Mecánica;;;;1.864.021;32.333
CT0500262;2009;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH II;1.800;;Bencina;Mecánica;;;;1.965.615;32.333
CT0500262;2010;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH II;1.800;;Bencina;Mecánica;;;;2.089.999;32.333
CT0500262;2011;Camioneta;CHEVROLET;MONTANA;RC 1.8 DH II;1.800;;Bencina;Mecánica;;;;2.260.409;32.333
CT0500263;2007;Camioneta;CHEVROLET;MONTANA;SPORT II RC LAC2A;1.800;;Bencina;Mecánica;;;;2.383.006;32.333
CT0500263;2008;Camioneta;CHEVROLET;MONTANA;SPORT II RC LAC2A;1.800;;Bencina;Mecánica;;;;2.084.083;32.333
CT0500264;2007;Camioneta;CHEVROLET;SILVERADO;RC 5.3 4WD AT;5.300;;Bencina;Automática;;;;4.679.431;54.789
CT0500265;2007;Camioneta;CHEVROLET;SILVERADO;RC 5.3 AT;5.300;;Bencina;Automática;;;;4.329.980;47.800
CT0500265;2008;Camioneta;CHEVROLET;SILVERADO;RC 5.3 AT;5.300;;Bencina;Automática;;;;4.541.186;52.024
CT0500265;2009;Camioneta;CHEVROLET;SILVERADO;RC 5.3 AT;5.300;;Bencina;Automática;;;;4.695.767;55.116
CT0500265;2010;Camioneta;CHEVROLET;SILVERADO;RC 5.3 AT;5.300;;Bencina;Automática;;;;4.871.677;58.634
CT0500266;2007;Camioneta;CHEVROLET;SILVERADO;STYLE II RC 4.3;4.300;;Bencina;Automática;;;;3.260.562;32.606
CT0500267;2008;Camioneta;CHEVROLET;COLORADO;II CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;3.593.912;35.939
CT0500267;2009;Camioneta;CHEVROLET;COLORADO;II CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;3.716.248;37.162
CT0500267;2010;Camioneta;CHEVROLET;COLORADO;II CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;3.855.464;38.555
CT0500267;2011;Camioneta;CHEVROLET;COLORADO;II CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;4.031.481;41.830
CT0500267;2012;Camioneta;CHEVROLET;COLORADO;II CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;4.417.580;49.552
CT0500267;2013;Camioneta;CHEVROLET;COLORADO;II CC 2.9 AT;2.900;;Bencina;Automática;;4x2 (2WD);;4.987.930;60.959
CT0500268;2008;Camioneta;CHEVROLET;COLORADO;II CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;4.688.131;54.963
CT0500268;2009;Camioneta;CHEVROLET;COLORADO;II CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;4.847.714;58.155
CT0500268;2010;Camioneta;CHEVROLET;COLORADO;II CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;5.029.317;61.787
CT0500268;2011;Camioneta;CHEVROLET;COLORADO;II CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;5.258.924;66.379
CT0500268;2012;Camioneta;CHEVROLET;COLORADO;II CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;5.536.581;71.932
CT0500268;2013;Camioneta;CHEVROLET;COLORADO;II CC 3.7 4WD AT;3.700;;Bencina;Automática;;;;6.026.480;81.730
CT0500269;2008;Camioneta;CHEVROLET;S10;APACHE CC 2.4 DAB ABS;2.400;;Bencina;Mecánica;;;;3.296.760;32.968
CT0500270;2008;Camioneta;CHEVROLET;SILVERADO;CC 5.3L 4WD AT;5.300;;Bencina;Automática;;;;7.047.635;102.153
CT0500271;2009;Camioneta;CHEVROLET;COLORADO;CC 3.7 4WD 3LT;3.700;;Bencina;Automática;;;;5.223.543;65.671
CT0500272;2009;Camioneta;CHEVROLET;D-MAX;CC 3.0D 4WD DAB ABS;3.000;;Diésel;Mecánica;;;;4.853.845;58.277
CT0500272;2010;Camioneta;CHEVROLET;D-MAX;CC 3.0D 4WD DAB ABS;3.000;;Diésel;Mecánica;;;;5.067.875;62.558
CT0500272;2011;Camioneta;CHEVROLET;D-MAX;CC 3.0D 4WD DAB ABS;3.000;;Diésel;Mecánica;;;;5.349.180;68.184
